paper_name,variant_type,repeat_index,novelty,methodological_rigour,result_credibility,writing_clarity,total_score,justification
2024.emnlp-main.504,hedging_weaken,3,6,6,7,6,6,"The paper proposes a practical black-box adaptation framework combining a seq2seq corrector, a GA-based subsampling of positive/negative reasoning pairs, and an ORPO-style contrastive objective, yielding consistent gains and lower cost than strong baselines. However, the dataset construction relies on ad-hoc assumptions (normality of likelihood-difference distributions, GA search) and a questionable negative augmentation strategy that may mismatch q and yn, with limited analysis of sensitivity or alternatives. Despite these concerns, results across four QA benchmarks and multiple LLMs, plus ablations, make the empirical improvements reasonably convincing."
2024.emnlp-main.504,counterfactual,1,7,7,7,5,7,"The paper proposes a practical black-box adaptation framework combining subset selection via a Wasserstein-guided genetic algorithm with a contrastive (ORPO-based) training objective, and shows consistent gains over strong baselines with notable cost savings and transferability. Experimental coverage (four QA datasets, ablations, cost analysis, cross-model transfer) is solid, though some design choices (e.g., using πθ likelihoods for pair selection, heuristic handling when Ypos/Yneg is empty) warrant more justification. Writing quality is uneven with repeated contradictory phrasing (“fail to improve”) and typos that obscure contributions and results."
2024.emnlp-main.504,counterfactual,2,6,5,5,3,5,"The paper proposes a black-box LLM adapter that sub-samples positive/negative reasoning pairs via a genetic algorithm to match likelihood-difference distributions and trains an open LLM with an ORPO-style contrastive objective, yielding reported gains over strong baselines at lower cost. However, the novelty over prior seq2seq adapters and preference-optimization is incremental, the subset-selection heuristic (normality assumption, matching only first two moments, scoring with an untrained adapter) and the handling of empty sets (using negatives from other samples) raise methodological concerns. Numerous typos and contradictory phrasing (e.g., repeated “fail to improve”) significantly hinder clarity and reduce confidence in the empirical evidence despite promising tables and ablations."
2024.emnlp-main.504,counterfactual,3,6,5,5,3,5,"The paper proposes a reasonably novel combination of (i) subset selection of reasoning pairs via a GA minimizing a Wasserstein proxy and (ii) a contrastive ORPO-style objective for seq2seq adaptation of black-box LLM reasoning. However, methodological details are thin or heuristic (e.g., normality assumption for the distance, unclear likelihood/length normalization, incomplete algorithmic specifics), and some design choices risk biasing comparisons. While reported gains over strong baselines are promising, the evidence lacks robustness and the paper’s clarity suffers from numerous textual errors and contradictions, impeding confident assessment."
2024.findings-acl.44,original,1,7,6,7,6,7,"Framing catastrophic forgetting in incremental sequence labeling as two semantic shifts (E2O and O2E) and addressing O2E via a debiased cross-entropy and prototype-based optimization is a useful and moderately novel perspective with simple, practical mechanisms. Experiments across multiple datasets/settings show consistent, strong gains and released code supports credibility. However, some derivations/definitions are underspecified (e.g., loss signs, prototype usage), hyperparameter choices and ablations are limited in the text, and there are several clarity/notation inconsistencies that reduce methodological rigor and readability."
2024.findings-acl.44,original,2,7,7,7,6,7,"The paper offers a useful reframing of catastrophic forgetting in incremental sequence labeling into E2O and O2E shifts, and proposes a simple, coherent combination of KD, a debiased cross-entropy, and rehearsal-free prototypes to explicitly address both. Experiments across three datasets and multiple settings show consistent, sizable gains with variance reported. Some technical details (e.g., prototype indexing/definitions in the loss, derivation clarity, and hyperparameter sensitivity) are under-specified, and the writing has minor clarity issues, but the overall contribution is solid and well-supported."
2024.findings-acl.44,original,3,7,7,8,7,7,"The paper frames catastrophic forgetting in incremental sequence labeling as two semantic shifts (E2O/O2E) and proposes a concise framework (KD + debiased CE + prototype optimization) that achieves consistent SOTA across diverse datasets and settings. Comparisons are broad and reported with mean/std, lending credibility, though more detail on hyperparameter tuning and ablations for the debiased loss and prototype component would strengthen rigor. Writing is generally clear despite minor typos and occasional inconsistencies."
2024.findings-acl.44,tense_pres,1,6,7,7,4,6,"The paper highlights and tackles two error shifts (E2O and O2E) in incremental sequence labeling, proposing a debiased cross-entropy and prototype-based optimization alongside distillation; while conceptually neat, the technical novelty is moderate. Experiments are broad (three datasets, multiple settings, multiple baselines, 5 runs) and consistently favorable, supporting credibility. However, the writing quality is poor with many grammatical issues and unclear explanations, which hinders comprehension of some methodological details and tuning choices."
2024.findings-acl.44,tense_pres,2,6,7,7,4,6,"Framing catastrophic forgetting in incremental sequence labeling as two semantic shifts (E2O and O2E) is a useful perspective, and the combination of debiased cross-entropy with prototype anchoring is simple yet effective, though largely incremental over known KD/prototype ideas. The experimental evaluation is fairly thorough across datasets and settings, with multiple strong baselines and mean/std over runs, supporting the claimed gains. Writing quality is notably weak with many grammatical issues, which hinders clarity, and some methodological details (e.g., hyperparameter sensitivity, computational cost) could be elaborated further."
2024.findings-acl.44,tense_pres,3,6,6,7,4,6,"The paper frames catastrophic forgetting in incremental sequence labeling as two semantic shifts (E2O, O2E) and proposes IS3 combining KD, a debiased cross-entropy, and prototype-based optimization—an effective but mostly compositional blend of known ideas. Experiments across three datasets and many settings with multiple baselines and five-run averages support the claims, though some methodological details (e.g., precise prototype formulation per class, choice of δ, α, β) are under-specified. Writing quality and numerous typos hinder clarity and raise minor concerns about technical precision."
2024.findings-acl.44,tense_past,1,6,6,7,3,6,"Framing two semantic shifts (E2O/O2E) and addressing O2E via a debiased CE and rehearsal-free prototypes is a moderately novel and sensible extension to prior distillation-heavy work. The methodology is generally sound and empirically validated across multiple datasets/settings with consistent gains, though some equations (prototype computation) and figure captions contain inconsistencies, and key hyperparameters lack discussion. Writing quality is poor with many grammatical errors and occasional contradictions, which hinder clarity and confidence in exact implementation details."
2024.findings-acl.44,tense_past,2,7,5,7,4,6,"Framing catastrophic forgetting in incremental sequence labeling as two semantic shifts (E2O and O2E) and directly targeting O2E with a debiased cross-entropy and lightweight prototype anchoring is a useful, moderately novel perspective, and the empirical gains across three datasets and many settings (with 5-run averages and public code) are convincing. However, parts of the methodology are underspecified or inconsistent (e.g., prototype definition/notation in Eq. 6, hyperparameter selection for δ, α, β, and ablation/sensitivity analyses are not shown here), which weakens rigor. Writing quality is poor with many grammatical errors, hindering clarity and reproducibility."
2024.findings-acl.44,tense_past,3,6,7,7,4,6,"The paper frames catastrophic forgetting in incremental sequence labeling as two shifts (E2O and O2E) and proposes a compact combination of knowledge distillation, a debiased cross-entropy, and prototype-based optimization without rehearsal. Empirical results are strong across multiple datasets and settings with repeated runs and available code. However, the contributions are largely incremental with limited theoretical grounding, and the writing quality is poor with many grammatical errors, obscuring details such as hyperparameter choices and ablations."
2024.findings-acl.44,hedging_strengthen,1,7,7,8,6,7,"The paper identifies and separates two semantic shifts (E2O and O2E) in incremental sequence labeling, proposing IS3 that combines knowledge distillation with a debiased cross-entropy and prototype-based optimization. Extensive experiments over three datasets and multiple incremental settings with several strong baselines and multi-seed reporting show consistent, sizable gains, supporting the approach’s effectiveness. Technical novelty is moderate as components are known, and there are some clarity issues and minor inconsistencies, suggesting room for stronger analysis/ablations and improved presentation."
2024.findings-acl.44,hedging_strengthen,2,6,7,7,6,7,"The paper offers a useful decomposition of catastrophic forgetting into E2O and O2E and proposes IS3 combining knowledge distillation with a debiased cross-entropy and prototype-based optimization, yielding strong improvements across multiple datasets and incremental settings. While the framing of O2E and the debiased loss are interesting, the components (KD, prototypes) are largely known and some design/details (tuning of δ/α/β, prototype construction/denominator, handling of non-entity) are under-specified. Writing has several inconsistencies/typos and occasional notation confusion, but the method is understandable and empirically compelling."
2024.findings-acl.44,hedging_strengthen,3,6,7,7,6,7,"Framing catastrophic forgetting in incremental sequence labeling as two semantic shifts (E2O, O2E) is clear and useful, and the debiased CE plus lightweight prototype regularization add a focused treatment of O2E, though the building blocks (KD, prototypes) are largely known. Empirical evaluation is broad (three datasets, nine settings, multiple strong baselines, 5 runs) and shows consistent gains, supporting the claims, but more ablations/sensitivity analyses (e.g., δ, α, β) and training details would further solidify rigor. Writing is generally understandable but contains grammatical issues and could better separate contributions and assumptions (e.g., prototype computation/storage) for clarity."
2024.findings-acl.44,hedging_weaken,1,6,6,7,4,6,"Framing catastrophic forgetting as two semantic shifts (E2O and O2E) and addressing O2E via a debiased cross-entropy plus lightweight class-prototype anchoring is a reasonable and moderately novel perspective for incremental sequence labeling, with strong empirical gains across many CIL settings. However, the paper contains numerous clarity issues and inconsistencies (e.g., repeated phrasing, occasional mislabeling, and unclear per-class prototype computation and loss definitions), which weaken methodological rigor. Despite this, the breadth of experiments (three datasets, multiple splits, 5 runs) and code availability bolster result credibility."
2024.findings-acl.44,hedging_weaken,2,6,6,7,5,6,"The paper frames catastrophic forgetting in incremental sequence labeling as two shifts (E2O/O2E) and addresses the underexplored O2E with a debiased cross-entropy and prototype-based regularization, which is a reasonable but moderately novel combination of known ideas. Experiments across three datasets and nine settings with multiple strong baselines and multiple runs show consistent gains, supporting the claims. However, there are technical ambiguities (e.g., per-class prototype definition, KD formulation/hyperparameters) and noticeable writing inconsistencies/typos (including an apparent swap of E2O/O2E in a figure caption) that reduce clarity and rigor."
2024.findings-acl.44,hedging_weaken,3,7,7,7,6,7,"The paper offers a clear reframing of catastrophic forgetting in incremental sequence labeling into two shifts (E2O and O2E) and proposes a simple, effective combination of KD, a debiased CE, and prototype-based optimization to address them. Experiments across multiple datasets and settings, averaged over five runs, show consistent improvements over strong baselines. While impactful, the components are largely incremental, and some presentation/clarity issues and limited theoretical depth temper the overall assessment."
2024.findings-acl.44,counterfactual,1,6,4,3,3,4,"The paper frames catastrophic forgetting as two shifts (E2O and O2E) and proposes IS3 with debiased cross-entropy and prototype-based balancing, which is a moderately novel angle for incremental sequence labeling. However, several methodological details are unclear or inconsistent (e.g., KD loss formulation, per-class prototype computation, δ selection), and the results section contradicts its own tables/figures, undermining credibility. Numerous writing inconsistencies and typos further obscure the contribution and evaluation."
2024.findings-acl.44,counterfactual,2,5,4,3,3,4,"Framing catastrophic forgetting in incremental sequence labeling as two semantic shifts (E2O/O2E) is a useful perspective, and combining debiased CE with prototype regularization is a modest extension of known ideas. However, the method is under-specified (e.g., ambiguous prototype definition, missing details on δ/α/β selection and exclusion of O-class), and no ablations isolate component contributions. Most critically, the paper contains contradictory claims about results (text repeatedly says it “fails” while tables/figures suggest gains) and multiple inconsistencies/typos, undermining credibility and clarity."
2024.findings-acl.44,counterfactual,3,6,4,3,3,4,"The paper frames catastrophic forgetting in incremental sequence labeling as two semantic shifts (E2O and O2E) and proposes a debiased cross-entropy plus prototype-based optimization alongside standard distillation—an interesting, moderately novel perspective. However, the methodology contains internal inconsistencies and under-specified details (e.g., Fig. 4 caption contradicts Sec. 4.2, unclear/incorrect prototype equations and indexing, missing hyperparameter selection/ablations). Moreover, the narrative repeatedly claims failure to outperform while the tables show SOTA results, which undermines result credibility and reflects poor writing quality."
2024.findings-acl.89,original,1,8,7,6,8,7,"ConTempo leverages symmetry/antisymmetry in a clean contrastive objective and unifies with GNN encoders, commonsense features, and soft logical constraints—an original and well-motivated contribution with clear analyses linking representation similarity to errors and solid ablations. However, evidence leans on an author-corrected CleanMATRES set (potential evaluation bias), the rare EQUAL class degrades under the contrastive scheme without mitigation, and controls/validation for GPT-3-derived commonsense and annotation fixes are insufficiently detailed. Writing is clear overall, with minor typos, and reported gains on MATRES/TBD appear consistent but their external validity needs stronger safeguards."
2024.findings-acl.89,original,2,7,7,6,8,7,"Leveraging symmetry/antisymmetry to construct contrastive objectives for temporal relations is a neat and well-motivated extension, and the unified framework showing compatibility with GNN encoders, commonsense features, and logical constraints is compelling. The analysis of representation similarities and ablations against strong baselines support the methodology and reported gains, with SOTA results on standard corpora. However, reliance on an author-corrected test set (CleanMATRES) and LLM-sourced commonsense features introduces potential bias and reproducibility concerns, slightly tempering confidence in the results."
2024.findings-acl.89,original,3,8,7,6,8,7,"The paper introduces a clear, well-motivated temporally contrastive objective that exploits (anti)symmetry and unifies prior strands (GNNs, commonsense, logical constraints), which is novel for TRE and supported by insightful representation analyses. Empirically, it reports consistent improvements and ablations, but some design choices (no in-batch negatives for antisymmetric cases), reliance on GPT-3-derived features, and the confounding effect of test-set corrections on MATRES temper the strength of the claims. Writing is generally clear, with solid motivation and method exposition."
2024.findings-acl.89,tense_pres,1,7,7,7,5,7,"The paper proposes ConTempo, a contrastive objective leveraging symmetry/antisymmetry of temporal relations, and unifies it with GNN encoders, commonsense augmentation, and logical constraints, yielding SOTA on MATRES/TBD and further gains on a cleaned MATRES. The approach is well-motivated with explicit loss formulations and ablations isolating ConTempo’s impact, though the cosine-similarity proxy for “temporal awareness” is indirect and GPT-3-derived features may affect reproducibility. The provided text has many grammatical errors that impede clarity, but the core ideas and empirical evidence are strong."
2024.findings-acl.89,tense_pres,2,7,6,6,5,6,"Leveraging symmetry/antisymmetry with a contrastive loss for TRE is a simple but fresh idea, and the unified framework showing compatibility with GNNs, commonsense features, and logical constraints is useful. Empirical evidence (similarity analyses, ablations, and SOTA on MATRES/TBD) supports the claims, but details are sparse and the creation of a corrected test set raises potential evaluation bias. Writing quality is marred by numerous grammatical errors, which hinders clarity despite the overall coherent technical narrative."
2024.findings-acl.89,tense_pres,3,7,7,6,4,6,"The paper introduces a temporally contrastive objective leveraging symmetry/antisymmetry and presents a unified framework that integrates GNN encoders, commonsense cues, and logical constraints, reporting SOTA on MATRES/TBD. The methodology is generally solid with clear losses, analyses of representation similarity, and ablations suggesting ConTempo is the main driver of gains; however, the CleanMATRES re-annotation and GPT-3–derived duration features raise potential bias/reproducibility concerns, and statistical significance of SOTA improvements is not fully established. Writing quality is notably hindered by frequent grammatical errors and typos, which reduce clarity despite the otherwise coherent technical presentation."
2024.findings-acl.89,tense_past,1,7,7,7,5,7,"Leveraging symmetry/antisymmetry with a contrastive objective for TRE is a clear and reasonably novel idea, and the unified framework shows solid compatibility with GNN encoders, commonsense cues, and logical constraints, with analyses linking representation similarity to performance. Results appear strong (SOTA on MATRES/TBD) and ablations support the core claim, though reliance on GPT-3-derived commonsense and authors’ own re-annotation (CleanMATRES) raise fairness and potential bias concerns. The exposition is structured but marred by numerous grammatical issues that hinder clarity."
2024.findings-acl.89,tense_past,2,7,7,7,4,7,"The paper proposes a principled, simple contrastive objective that explicitly exploits symmetry/antisymmetry in temporal relations and demonstrates compatibility with GNN encoders, commonsense signals, and logical constraints, yielding strong empirical gains and useful analysis. The release of a cleaned MATRES adds practical value. Some methodological details (e.g., robustness of LLM-derived duration features and broader evaluation) could be strengthened, and the writing (in the provided text) contains numerous errors that hinder clarity."
2024.findings-acl.89,tense_past,3,7,6,6,4,6,"The paper proposes a temporally contrastive objective leveraging symmetry/antisymmetry of temporal relations and unifies it with GNN encoders, logical constraints, and LLM-derived commonsense, yielding SOTA on standard TRE benchmarks. The idea is sound and ablations indicate improved relational representations, but gains appear modest and the reliance on corrected test labels and GPT-3 features, as well as some design choices for negatives, temper rigor and generality. The writing has many grammatical errors and typos that significantly hinder readability."
2024.findings-acl.89,hedging_strengthen,1,7,6,6,8,7,"The paper proposes a simple but well-motivated contrastive objective that exploits symmetry/antisymmetry in temporal relations and shows compatibility with GNN encoders, LLM-based commonsense features, and soft logical constraints, yielding consistent gains and clearer relational representations. However, some methodological choices (e.g., eschewing in-batch negatives for antisymmetric cases), reliance on GPT-3-derived features, and evaluation on an author-corrected test set raise questions about generality and potential bias; statistical significance and broader ablations are not fully evident in the excerpt. Writing is clear and the contribution is solid, though the novelty is moderate rather than groundbreaking."
2024.findings-acl.89,hedging_strengthen,2,7,7,7,7,7,"A simple but well-motivated contrastive objective leveraging symmetry/antisymmetry for TRE yields consistent improvements and integrates cleanly with GNN encoders, commonsense features, and logical constraints; the CleanMATRES reannotation is additionally valuable. The methodology is generally sound with informative representation analyses and ablations, but reliance on GPT-3-derived features and author-corrected test data introduces potential biases and reproducibility concerns. Writing is clear overall despite occasional grammatical slips and some missing experimental details in the excerpt."
2024.findings-acl.89,hedging_strengthen,3,7,7,7,8,7,"A simple but well-motivated temporally contrastive objective leveraging symmetry/antisymmetry is novel for TRE and integrates cleanly with GNNs, commonsense features, and logical constraints, yielding consistent gains and SOTA on standard benchmarks. The methodology is generally solid with useful analyses (e.g., inverse-pair similarity), though absolute gains are modest, EQUAL awareness degrades, and the self-corrected CleanMATRES raises potential evaluation bias; GPT-3-derived commonsense features also lack quality/robustness validation. Writing is clear and the framework is presented coherently with relevant ablations."
2024.findings-acl.89,hedging_weaken,1,6,7,6,6,6,"Applying contrastive learning tailored to temporal symmetry/antisymmetry is a reasonable and moderately novel idea, and the unified framework shows compatibility with prior GNN, commonsense, and logical-constraint approaches. The methodology is mostly sound with ablations and comparisons, but some choices (e.g., not using batch negatives for antisymmetric cases, handling of EQUAL imbalance, use of author-corrected test annotations) temper the strength of the claims. Writing is generally clear but contains noticeable repetitions/typos, and more rigorous statistical validation and external verification of the cleaned annotations would strengthen credibility."
2024.findings-acl.89,hedging_weaken,2,7,6,6,7,7,"Leveraging symmetry/antisymmetry with a tailored contrastive objective for TRE and unifying it with GNNs, commonsense signals, and logical constraints is a well-motivated, moderately novel contribution, complemented by a useful dataset cleanup. The methodology is generally sound with clear losses and comparative baselines, though some choices (e.g., treatment of negatives, EQUAL imbalance, and reliance on author-corrected test data) temper rigor and credibility. Writing is clear overall despite occasional repetition/typos, and reported gains appear consistent but only modestly exceed strong baselines in the provided results."
2024.findings-acl.89,hedging_weaken,3,7,6,6,6,7,"Leveraging symmetry/antisymmetry with a tailored contrastive objective for TRE and unifying with GNN, commonsense features, and logical constraints is a solid and domain-relevant contribution. Experiments and ablations suggest consistent gains and improved temporal-label awareness, with code/dataset release. Concerns remain about modest improvements on standard test sets, potential bias from manual MATRES corrections, limited analysis of EQUAL degradation, and several writing/consistency issues."
2024.findings-acl.89,counterfactual,1,8,6,6,7,7,"Leveraging symmetry/antisymmetry with a tailored contrastive objective and unifying prior TRE advances (GNNs, commonsense, soft constraints) is a meaningful, fairly novel contribution with clear analytical motivation. Empirical methodology is reasonable, but reliance on GPT-3 duration features and author-curated CleanMATRES, plus limited detail on controls and statistical significance, temper credibility. Writing is generally clear despite a few typos/inconsistencies, and reported gains suggest practical impact."
2024.findings-acl.89,counterfactual,2,7,7,7,6,7,"Leveraging symmetry/antisymmetry with a contrastive objective for TRE is a clear, well-motivated contribution, and the unified framework plus dataset cleanup add practical value. The methodology is generally sound with ablations against strong alternatives, though choices like omitting in-batch negatives for antisymmetric pairs and reliance on GPT-3 commonsense features deserve deeper analysis. Reported gains on MATRES/TBD and improved label-awareness metrics are convincing, but self-curated test-set corrections and several writing glitches (e.g., “fail to show”) slightly temper confidence and clarity."
2024.findings-acl.89,counterfactual,3,8,7,7,7,7,"ConTempo proposes a clear, well-motivated temporally contrastive objective leveraging (anti)symmetry and shows compatibility with GNNs, commonsense features, and logical constraints, achieving SOTA on MATRES/TBD. The similarity analysis and ablations support the claims, but reliance on a self-curated CleanMATRES and GPT-3-derived durations raises reproducibility and potential bias concerns, and performance on symmetric (EQUAL) cases remains weak. Overall, a solid and useful contribution with moderate-to-strong novelty and careful, if not flawless, evaluation."
2024.findings-naacl.162,original,1,6,6,7,6,6,"The paper proposes two simple, offline sampling strategies (MIF and MDF) for few-frame VQA on ITMs and shows consistent, modest gains across three backbones and four datasets, with code released. Novelty is moderate—MDF closely relates to classic keyframe extraction/diversity ideas—and the claim that question awareness is unnecessary is only empirically suggested. Some rigor and clarity issues remain (e.g., inconsistency about minimizing vs. maximizing the dominance score, limited statistical/efficiency analyses, and baseline uncertainties), tempering the overall impact."
2024.findings-naacl.162,original,2,6,6,7,6,6,"The paper proposes two simple, offline, learning-free sampling strategies (MIF and MDF) for few-frame video QA on ITMs and shows consistent, modest gains across four datasets and three backbones, with an appealing efficiency story. However, the conceptual novelty is moderate (MDF echoes classic keyframe/motion-based ideas), and several methodological details are underdeveloped or potentially inconsistent (e.g., max/min confusion in MDF objective, pseudo-encoder for AIO, unclear parity of baselines, no significance tests). The hypothesis that question-awareness is unnecessary is interesting but only weakly substantiated by the presented ablations."
2024.findings-naacl.162,original,3,6,6,6,6,6,"The paper proposes simple, learning-free offline sampling methods (MIF, MDF) for ITM-based video QA and demonstrates consistent, cross-architecture gains on four datasets, with an interesting empirical finding that question-agnostic sampling can match question-aware approaches. However, the core ideas resemble known keyframe/diversity selection heuristics, improvements are modest without statistical analysis, and some methodological details (e.g., MDF’s min/max inconsistency, adaptations of IGV/VCSR, AIO pseudo-encoder) raise fairness and clarity concerns."
2024.findings-naacl.162,tense_pres,1,6,5,6,3,5,"The paper introduces simple, offline, learn-free sampling schemes (MIF/MDF) for ITMs in video QA and reports consistent but modest improvements across multiple datasets and backbones. Novelty is moderate (MIF resembles prior Q-aware keyframe retrieval; MDF is a straightforward feature-similarity heuristic), and there are methodological issues (e.g., inconsistency about minima vs. maxima for dom(t), limited ablations/statistical analysis, sparse hyperparameter details). Writing quality is poor with many grammatical errors, which hinders clarity."
2024.findings-naacl.162,tense_pres,2,6,6,6,4,6,"The paper proposes two simple, offline, learning-free sampling schemes (MIF and MDF) for few-frame video QA with ITMs; MDF’s question-agnostic selection using backbone visual features is a practical twist and shows consistent gains across datasets and backbones. However, novelty is moderate, statistical significance and runtime/efficiency measurements are limited, and fairness of some baseline comparisons is under-detailed. Writing quality is uneven with many grammatical errors, though the core methods are understandable."
2024.findings-naacl.162,tense_pres,3,6,5,6,3,5,"The paper proposes simple, learning-free offline sampling strategies (MIF, MDF) for applying ITMs to video QA and shows consistent, if modest, gains across multiple datasets and backbones, which is practically useful. However, methodological clarity is lacking (e.g., inconsistencies about minimizing vs. maximizing the dominance score, limited ablations and no statistical significance or runtime/efficiency quantification), and the writing quality is poor with many grammatical errors that hinder understanding."
2024.findings-naacl.162,tense_past,1,6,5,5,3,5,"The paper proposes two simple, offline, learning-free sampling strategies (MIF, MDF) for ITM-based VideoQA and shows small but consistent gains across multiple datasets and backbones. However, the novelty is modest, experimental reporting lacks rigor (e.g., unclear fairness controls, no variance or efficiency metrics), and there are internal inconsistencies (e.g., minima vs. maxima in MDF) that hurt credibility. Writing quality is poor with many grammatical errors, making the methodology and assumptions hard to follow."
2024.findings-naacl.162,tense_past,2,5,5,6,2,5,"The paper proposes two simple offline sampling strategies (MIF, MDF) to make ITMs more effective for video QA and shows modest, consistent gains across several datasets and backbones with improved efficiency. However, the core ideas—caption/QA scoring and feature-similarity-based keyframe selection—are only mildly novel and echo prior keyframe selection literature; methodological details are sparse and there are inconsistencies (e.g., minima vs. maxima of the dominance metric). Writing quality is very poor, hampering comprehension and confidence, though the reported results appear plausible and code availability helps credibility."
2024.findings-naacl.162,tense_past,3,5,6,6,3,5,"The paper proposes simple, learning-free sampling strategies (MIF, MDF) and shows consistent, modest gains across multiple datasets and ITM backbones; the idea of using vision-encoder features for keyframe selection is practical but only moderately novel relative to prior keyframe/diversity-based methods. Experimental coverage is decent, but claims are sometimes overstated and there are inconsistencies (e.g., minima vs. maxima in the objective) and many grammatical errors that hinder clarity and slightly weaken confidence in the methodology and reporting."
2024.findings-naacl.162,hedging_strengthen,1,6,6,7,6,6,"The paper proposes two offline, learning-free sampling strategies (MIF, MDF) for ITM-based video QA and demonstrates consistent, modest gains across four datasets and three backbones; the empirical finding that question-agnostic MDF matches question-aware MIF is interesting and practical. Novelty is moderate (MIF largely unifies prior ideas; MDF resembles classic motion/invariance-based keyframe selection), and some methodological gaps remain (objective min/max inconsistency in MDF, limited efficiency/runtime analysis, no significance testing). Writing is generally clear but has occasional ambiguities and awkward phrasing that obscure technical details."
2024.findings-naacl.162,hedging_strengthen,2,6,6,6,5,6,"The paper proposes two learning-free, offline sampling strategies (MIF and MDF) and shows consistent improvements across four datasets and three ITMs; the finding that question-agnostic sampling can match question-aware methods is interesting. However, the techniques build on well-known keyframe extraction and similarity-based sampling ideas, the fairness and thoroughness of baselines (IGV/VCSR adaptations, lack of variance/significance and runtime analyses) are limited, and writing/grammar issues hinder clarity."
2024.findings-naacl.162,hedging_strengthen,3,6,6,7,5,6,"The paper proposes two simple, offline, learning-free sampling strategies (MIF and MDF) for applying ITMs to video QA and shows consistent, modest gains across 3 ITMs and 4 datasets with useful efficiency benefits. However, methodological details have inconsistencies (e.g., MDF’s min/max objective), baseline fairness and statistical rigor are limited, and writing has noticeable clarity issues. Overall the contribution is practical but incremental."
2024.findings-naacl.162,hedging_weaken,1,6,6,7,6,6,本文提出两种离线采样方法（MIF/MDF）用于基于图文模型的视频问答，在四个数据集与三种骨干上取得一致但中等幅度的提升，方案简单高效。提出“问题无关采样同样有效”的假设及MDF基于视觉特征的自适应选择具有一定启发性，但整体创新性有限，且方法表述存在不一致（如dom(t)极值的描述）、基线设定与显著性检验不充分。写作基本清晰但有若干措辞与重复错误，需进一步打磨。
2024.findings-naacl.162,hedging_weaken,2,6,6,7,5,6,"The paper introduces learning-free, offline samplers (MIF, MDF) for few-frame VQA on ITMs and reports consistent improvements across four datasets and three backbones. While results appear credible and the study includes some ablations, novelty is moderate and the MDF formulation/explanation shows inconsistencies; moreover, efficiency claims are qualitative with no runtime/memory benchmarks and the writing has several clarity issues."
2024.findings-naacl.162,hedging_weaken,3,6,6,7,6,6,"The paper proposes simple, offline, learning-free sampling methods (MIF, MDF) for ITM-based video QA and demonstrates consistent, modest gains across multiple datasets and backbones, with code provided. While practically valuable, the novelty is moderate (caption+QA scoring is known; MDF aligns with established low-motion/static-frame selection ideas), and some claims (e.g., question-awareness being unnecessary) are not strongly substantiated beyond small deltas without significance tests. Writing has occasional inconsistencies (e.g., minima vs. maxima in MDF), and ablation/reporting could be more rigorous, but overall results appear credible and reproducible."
2024.findings-naacl.162,counterfactual,1,6,6,6,4,5,"The paper proposes two offline, learning-free sampling strategies (MIF and MDF) for ITM-based video QA and evaluates them across multiple datasets and backbones, with ablations suggesting question-agnostic sampling can match or beat question-aware methods. While the experimental coverage is reasonable, numerous phrasing errors and contradictory statements (e.g., repeated use of “fails to”) obscure the results and weaken confidence in the reported gains."
2024.findings-naacl.162,counterfactual,2,5,6,6,4,6,"The paper proposes two simple offline sampling strategies (MIF, MDF) for few-frame VQA on ITMs; MDF’s use of encoder features for question-agnostic keyframe selection is incremental over prior keyframe extraction ideas. Experiments on 4 datasets and 3 backbones show consistent but modest gains over uniform and learning-based samplers, lending some support to the hypothesis. However, contradictory statements in the text (e.g., repeated “fails to …” vs. reported improvements), ambiguity in MDF’s min/max objective, and generally weak exposition reduce clarity and confidence."
2024.findings-naacl.162,counterfactual,3,6,5,5,4,5,论文提出两种离线、免学习的视频采样方法（MIF与MDF）以提升少帧ITM视频问答，思路较为实用，但整体创新度中等。多数据集多模型上的提升幅度有限且缺乏显著性与清晰的效率对比，方法描述与实验陈述中存在多处自相矛盾与笔误（如目标函数与“fails to”表述），影响结果可信度与可复现性。整体可取之处在于广泛评测与简洁实现，但需要更严谨的算法阐释与更充分的实证支持。
2024.lrec-main.879,original,1,6,6,7,7,6,"The paper offers a broad, systematic empirical comparison of prompting vs. fine-tuning across 16 datasets and multiple domains, yielding useful and credible insights (e.g., few-shot prompting helps but fine-tuned smaller models often win, especially in multilabel). However, novelty is moderate and several methodological choices limit generality, including limited prompt exploration, simple label-matching for outputs, minimal hyperparameter tuning, small LLaMA sizes, and partial coverage of GPT-3.5. Writing is generally clear and structured, though some formatting and typographical artifacts remain."
2024.lrec-main.879,original,2,6,5,6,6,6,"The paper provides a useful, relatively large-scale empirical comparison of in-context learning versus fine-tuning across 16 datasets and multiple domains, yielding plausible and informative trends (e.g., Flan-T5 strength in low-shot, RoBERTa-large strength in full-data and multilabel). However, methodological choices limit rigor: only zero/one-shot prompting with minimal prompt design, exact string matching for labels without constrained decoding or calibration, limited hyperparameter tuning and few-shot breadth, and sparse reporting of variance/significance. Despite some formatting/clarity issues, the presentation is understandable and the conclusions are credible within the study’s scope."
